"Html Form","Attachments","Flash content","Html iFrame","HTML content","URLs","External Resources","Javascript","Css","IPs in URLs","@ in URLs","Encoding","Phishy"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","10","0","0","0","True","False","none","True"
"False","0","False","False","True","10","0","0","0","True","False","none","True"
"False","0","False","False","True","10","0","0","0","True","False","none","True"
"False","0","False","False","True","53","0","0","0","True","False","7bit","True"
"False","0","False","False","True","49","0","0","0","False","False","none","True"
"True","0","False","False","True","7","0","0","0","False","False","none","True"
"False","0","False","False","True","19","0","0","0","True","False","none","True"
"True","0","False","False","True","7","0","0","0","False","False","none","True"
"False","0","False","False","True","8","0","0","0","False","False","8bit\r\n","True"
"False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"False","0","False","False","True","51","0","1","0","False","False","7bit","True"
"False","0","False","False","True","4","0","0","0","False","False","8bit","True"
"False","0","False","False","True","6","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","15","0","0","0","True","False","7bit","True"
"False","0","False","False","True","2","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","64","0","0","0","False","False","7bit","True"
"False","0","False","False","True","16","0","0","0","True","False","8bit","True"
"False","0","False","False","True","2","0","0","0","False","False","7bit","True"
"False","0","False","False","True","4","0","0","0","True","False","none","True"
"False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"False","0","False","False","True","2","0","0","0","False","False","7bit","True"
"False","0","False","False","True","60","0","0","0","False","False","8bit\r\n","True"
"True","0","False","False","True","9","0","0","0","True","False","none","True"
"False","0","False","False","True","2","0","0","0","False","False","7bit","True"
"False","0","False","False","True","81","0","0","0","False","False","none","True"
"False","0","False","False","True","6","0","0","0","False","False","none","True"
"False","0","False","False","True","37","0","0","0","False","False","none","True"
"False","0","False","False","True","2","0","0","0","False","False","none","True"
"True","0","False","False","True","9","0","0","0","True","False","none","True"
"False","0","False","False","True","36","0","0","0","True","False","7bit","True"
"False","0","False","False","True","18","0","0","0","True","False","7bit","True"
"True","0","False","False","True","9","0","0","0","True","False","none","True"
"False","0","False","False","True","36","0","0","0","True","False","7bit","True"
"False","0","True","False","True","44","0","0","0","False","False","7bit","True"
"True","0","False","False","True","9","0","0","0","True","False","none","True"
"False","0","False","False","True","48","0","0","0","False","False","none","True"
"False","0","False","False","True","48","0","0","0","False","False","none","True"
"False","0","False","False","True","48","0","0","0","False","False","none","True"
"False","0","False","False","True","4","0","0","0","False","False","none","True"
"False","0","False","False","True","4","0","0","0","True","False","none","True"
"False","0","False","False","True","16","0","0","0","False","False","8bit","True"
"False","0","False","False","True","11","5","1","5","True","False","7bit","True"
"False","0","False","False","True","5","0","0","0","False","False","none","True"
"False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"True","0","False","False","True","13","0","0","0","False","False","none","True"
"False","0","False","False","True","19","0","0","0","True","False","none","True"
"False","0","False","False","True","3","0","0","0","True","False","none","True"
"False","0","False","False","True","5","0","0","0","False","False","none","True"
"False","0","False","False","True","53","0","0","0","False","False","7bit","True"
"False","0","False","False","True","10","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","False","False","none","True"
"False","0","False","False","True","44","0","0","0","False","False","none","True"
"False","0","False","False","True","7","0","2","0","True","False","7bit","True"
"False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"False","0","False","False","True","7","0","2","0","True","False","7bit","True"
"False","0","False","False","True","3","0","0","0","False","False","none","True"
"False","0","False","False","True","27","0","0","0","False","False","7bit","True"
"False","0","True","False","True","11","0","0","0","False","False","7bit","True"
"True","0","False","False","True","9","0","0","0","True","False","none","True"
"False","0","False","False","True","48","0","0","0","True","False","7bit","True"
"False","0","False","False","True","7","0","2","0","True","False","7bit","True"
"False","0","False","False","True","6","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","False","False","none","True"
"True","0","False","False","True","9","0","0","0","True","False","none","True"
"False","0","False","False","True","6","0","0","0","False","False","none","True"
"False","0","False","False","True","15","0","0","0","True","False","7bit","True"
"False","0","False","False","True","3","0","0","0","True","False","7bit","True"
"False","0","False","False","True","7","0","2","0","True","False","7bit","True"
"False","0","False","False","True","3","0","0","0","True","False","none","True"
"False","0","False","False","True","11","0","0","0","False","False","none","True"
"False","0","False","False","True","21","0","0","0","True","False","none","True"
"False","0","False","False","True","21","0","0","0","True","False","none","True"
"False","0","False","False","True","30","0","0","0","False","False","none","True"
"False","0","False","False","True","4","0","0","0","True","False","7bit","True"
"False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"False","0","False","False","True","21","0","0","0","True","False","none","True"
"False","0","False","False","True","45","0","0","0","True","False","none","True"
"False","0","False","False","True","21","0","0","0","True","False","none","True"
"False","0","False","False","True","4","0","0","0","True","False","none","True"
"False","0","False","False","True","5","0","1","0","False","False","8bit","True"
"False","0","False","False","True","4","0","0","0","True","False","7bit","True"
"True","0","False","False","True","9","0","0","0","True","False","none","True"
"False","0","False","False","True","10","0","0","0","False","False","7bit","True"
"False","0","False","False","True","2","0","0","0","False","False","7bit","True"
"False","0","False","False","True","2","0","0","0","False","False","7bit","True"
"True","0","False","False","True","9","0","0","0","True","False","none","True"
"True","0","False","False","True","9","0","0","0","True","False","none","True"
"False","0","False","False","True","12","0","0","0","False","False","none","True"
"True","0","False","False","True","13","0","0","0","False","False","7bit","True"
"False","0","False","False","True","2","0","0","0","True","False","none","True"
"False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"False","0","False","False","True","11","0","0","0","True","False","7bit","True"
"False","0","False","False","True","44","0","0","0","False","False","none","True"
"False","0","False","False","True","44","0","0","0","False","False","none","True"
"False","0","False","False","True","24","0","0","0","False","False","none","True"
"False","0","False","False","True","2","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","False","False","8bit","True"
"False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"False","0","False","False","True","15","0","0","0","False","False","7bit","True"
"False","0","False","False","True","5","1","1","5","False","False","7bit","True"
"False","0","False","False","True","10","0","0","0","True","False","7bit","True"
"False","0","False","False","True","36","0","0","0","True","False","7bit","True"
"False","0","False","False","True","19","0","0","0","True","False","none","True"
"False","0","False","False","True","3","0","0","0","True","False","7bit","True"
"False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"False","0","False","False","True","7","0","2","0","False","False","none","True"
"False","0","False","False","True","7","0","2","0","False","False","none","True"
"False","0","False","True","True","43","0","0","0","True","False","none","True"
"False","0","False","False","True","8","0","0","0","False","False","none","True"
"False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"False","0","False","False","True","12","0","0","0","True","False","none","True"
"False","0","False","False","True","5","0","0","0","False","False","8bit","True"
"False","0","False","False","True","8","0","0","0","False","False","none","True"
"False","0","False","False","True","12","0","0","0","True","False","none","True"
"False","0","False","False","True","18","0","0","0","True","False","7bit","True"
"False","0","False","False","True","51","0","0","0","False","False","none","True"
"False","0","False","False","True","5","0","0","0","False","False","none","True"
"False","0","False","False","True","8","0","0","0","False","False","none","True"
"False","0","False","False","True","5","0","0","0","False","False","none","True"
"False","0","False","False","True","12","0","0","0","True","False","7bit ","True"
"False","0","False","False","True","18","0","0","0","True","False","7bit","True"
"False","0","False","False","True","26","0","0","0","False","False","none","True"
"False","0","False","False","True","15","0","0","0","True","False","7bit","True"
"False","0","False","False","True","1","0","0","0","True","False","7bit","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","19","0","0","0","True","False","none","True"
"False","0","False","False","True","2","0","0","0","False","False","7bit","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","19","0","0","0","True","False","none","True"
"False","0","False","False","True","34","0","0","0","False","False","none","True"
"False","0","False","False","True","38","0","0","0","True","False","none","True"
"False","0","False","False","True","8","0","0","0","False","False","7bit","True"
"False","0","False","False","True","0","0","0","0","False","False","none","True"
"False","0","False","False","True","19","0","0","0","False","False","none","True"
"False","0","False","False","True","5","1","1","5","True","False","7bit","True"
"False","0","False","False","True","51","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","8bit","True"
"False","0","False","True","True","43","0","0","0","True","False","none","True"
"False","0","False","False","True","4","0","0","0","False","False","8bit","True"
"False","0","False","False","True","4","0","0","0","False","False","8bit","True"
"False","0","False","False","True","12","0","0","0","False","False","none","True"
"False","0","False","False","True","2","0","0","0","False","False","none","True"
"False","0","False","False","True","49","0","0","0","False","False","8bit","True"
"False","0","False","False","True","15","0","0","0","False","False","7bit","True"
"False","0","False","False","True","46","0","0","0","False","False","none","True"
"False","0","False","False","True","53","0","0","0","False","False","none","True"
"False","0","False","False","True","2","0","0","0","False","False","7bit","True"
"False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"False","0","False","False","True","21","0","0","0","True","False","7bit
	boundary=""--vhoabg67774""","True"
"False","0","False","False","True","11","0","0","0","False","False","8bit","True"
"False","0","False","False","True","45","0","0","0","False","False","8bit","True"
"False","0","False","False","True","12","0","0","0","False","False","8bit","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","47","0","0","2","True","False","8bit","True"
"False","0","False","False","True","24","0","0","0","False","False","none","True"
"False","0","False","False","True","2","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"False","0","False","False","True","4","0","0","0","False","False","8bit","True"
"False","0","False","False","True","1","0","0","0","False","False","8bit","True"
"False","0","False","False","True","2","0","0","0","False","False","7bit","True"
"False","0","False","False","True","2","0","0","0","False","False","none","True"
"False","0","False","False","True","4","0","0","0","False","False","none","True"
"False","0","False","False","True","14","0","0","0","False","False","8bit","True"
"False","0","False","False","True","9","0","0","0","False","False","none","True"
"False","0","False","False","True","9","0","0","0","False","False","none","True"
"False","0","False","False","True","12","0","0","0","False","False","none","True"
"False","0","False","False","True","33","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","15","0","2","0","False","False","none","True"
"False","0","False","False","True","47","0","0","0","False","False","7bit","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","14","0","1","0","True","False","8bit","True"
"False","0","False","False","True","1","0","0","0","False","False","8bit","True"
"False","0","False","False","True","45","0","0","2","False","False","8bit","True"
"False","0","False","False","True","45","0","0","2","False","False","8bit","True"
"False","0","False","False","True","9","0","0","0","False","False","none","True"
"False","0","False","False","True","9","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","42","0","0","0","False","False","none","True"
"True","0","False","False","True","7","0","0","0","True","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","2","0","0","0","False","False","none","True"
"False","0","False","False","True","47","0","0","0","True","False","none","True"
"False","0","False","False","True","21","0","0","0","True","False","8bit","True"
"False","0","False","False","True","21","0","0","0","True","False","8bit","True"
"False","0","False","False","True","21","0","0","0","True","False","8bit","True"
"False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"False","0","False","False","True","2","0","0","0","False","False","8bit","True"
"False","0","False","False","True","2","0","0","0","False","False","none","True"
"True","0","False","False","True","7","0","0","0","True","False","none","True"
"True","0","False","False","True","7","0","0","0","True","False","none","True"
"True","0","False","False","True","7","0","0","0","False","False","none","True"
"True","0","False","False","True","7","0","0","0","False","False","none","True"
"False","0","False","False","True","47","0","0","0","True","False","none","True"
"False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"False","0","False","False","True","2","0","0","0","False","False","7bit","True"
"False","0","False","False","True","18","0","0","0","False","False","8bit","True"
"False","0","False","False","True","18","0","0","0","False","False","8bit","True"
"False","0","False","False","True","18","0","0","0","False","False","8bit","True"
"False","0","False","False","True","18","0","0","0","False","False","8bit","True"
"False","0","False","False","True","12","0","0","0","False","False","7bit","True"
"False","0","False","False","True","3","0","0","0","False","False","none","True"
"False","0","False","False","True","47","0","0","0","True","False","none","True"
"False","0","False","False","True","21","0","0","0","False","False","7bit","True"
"False","0","False","False","True","47","0","0","0","False","False","7bit","True"
"False","0","False","False","True","12","0","0","0","True","False","7bit","True"
"False","0","False","False","True","21","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"False","0","False","False","True","48","0","0","0","False","False","7bit","True"
"False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"False","0","False","False","True","48","0","0","0","False","False","7bit","True"
"False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"False","0","False","False","True","21","0","0","0","True","False","none","True"
"False","0","False","False","True","2","0","0","0","False","False","none","True"
"False","0","False","False","True","47","0","0","0","False","False","7bit","True"
"False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"False","0","False","False","True","47","0","0","0","False","False","7bit","True"
"False","0","False","False","True","4","1","1","5","False","False","7bit","True"
"False","0","False","False","True","8","2","0","2","False","False","7bit","True"
"False","0","False","False","True","5","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"False","0","False","False","True","5","0","0","0","False","False","none","True"
"False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"False","0","False","False","True","1","0","0","0","False","False","7bit","True"
"False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"False","0","False","False","True","1","0","0","0","True","False","7bit","True"
"False","0","False","False","True","1","0","0","0","True","False","7bit","True"
"False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"True","0","False","False","True","11","1","7","1","False","False","7bit","True"
"False","0","False","False","True","1","0","0","0","True","False","7bit","True"
"False","0","False","False","True","1","0","0","0","True","False","7bit","True"
"False","0","False","False","True","3","0","0","0","True","False","7bit","True"
"False","0","False","False","True","3","0","0","0","False","False","none","True"
"False","0","False","False","True","2","0","0","0","False","False","7bit","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","0","0","0","0","False","False","8bit","True"
"False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"False","0","False","False","True","6","0","0","0","False","False","none","True"
"False","0","False","False","True","44","0","0","0","True","False","none","True"
"False","0","False","False","True","44","0","0","0","True","False","none","True"
"True","0","False","False","True","7","0","0","0","True","False","none","True"
"True","0","False","False","True","7","0","0","0","True","False","none","True"
"True","0","False","False","True","7","0","0","0","True","False","none","True"
"False","0","False","False","True","44","0","0","0","True","False","none","True"
"False","0","False","False","True","47","0","0","0","False","False","7bit","True"
"False","0","False","False","True","3","0","0","0","True","False","7bit","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","2","0","0","0","False","False","7bit","True"
"False","0","False","False","True","2","0","0","0","False","False","7bit","True"
"False","0","False","False","True","8","0","0","0","False","False","none","True"
"True","0","False","False","True","7","0","0","0","False","False","none","True"
"False","0","False","False","True","43","0","0","0","False","False","none","True"
"False","0","False","False","True","4","0","0","0","True","False","7bit","True"
"True","0","False","False","True","7","0","0","0","False","False","none","True"
"False","0","False","False","True","47","0","0","0","False","False","7bit","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","10","0","0","0","False","False","none","True"
"False","0","False","False","True","9","0","0","0","False","False","none","True"
"False","0","False","False","True","9","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"False","0","False","False","True","4","0","0","0","False","False","8bit","True"
"False","0","False","True","True","6","0","0","0","False","False","7bit","True"
"False","0","False","False","True","46","0","0","0","True","False","none","True"
"False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"False","0","False","False","True","46","0","0","0","True","False","none","True"
"False","0","False","False","True","13","0","0","0","False","False","7bit","True"
"False","0","False","False","True","21","0","0","0","True","False","none","True"
"False","0","False","False","True","46","0","0","0","True","False","none","True"
"False","0","False","False","True","7","0","0","0","False","False","none","True"
"False","0","False","False","True","51","0","0","0","False","False","7bit","True"
"False","0","False","True","True","6","0","0","0","False","False","7bit","True"
"False","0","False","True","True","6","0","0","0","False","False","7bit","True"
"False","0","False","False","True","51","0","0","0","False","False","7bit","True"
"False","0","False","False","True","51","0","0","0","False","False","7bit","True"
"False","0","False","False","True","8","0","0","0","True","False","7bit","True"
"False","0","False","False","True","8","0","0","0","True","False","7bit","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","6","0","0","0","True","False","7bit","True"
"False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"False","0","False","False","True","13","0","0","0","False","False","none","True"
"False","0","False","False","True","2","0","0","0","True","False","7bit","True"
"False","0","False","False","True","51","0","0","0","False","False","7bit","True"
"False","0","False","False","True","46","0","0","0","False","False","none","True"
"False","0","False","False","True","51","0","0","0","False","False","7bit","True"
"False","0","False","False","True","46","0","0","0","False","False","none","True"
"False","0","False","False","True","2","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","False","False","none","True"
"False","0","False","False","True","4","0","0","0","False","False","none","True"
"False","0","False","False","True","4","0","0","0","False","False","none","True"
"False","0","False","False","True","47","0","0","0","False","False","none","True"
"False","0","False","False","True","2","0","0","0","False","False","8bit","True"
"False","0","False","False","True","47","0","0","0","False","False","none","True"
"False","0","False","False","True","51","0","0","0","False","False","7bit","True"
"False","0","False","False","True","7","0","0","0","True","False","7bit","True"
"False","0","False","False","True","47","0","0","0","False","False","none","True"
"False","0","False","False","True","18","0","0","0","True","False","7bit","True"
"False","0","False","False","True","18","0","0","0","True","False","7bit","True"
"False","0","False","False","True","10","0","0","0","False","False","7bit","True"
"True","0","False","False","True","7","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","47","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","10","2","0","2","False","False","7bit","True"
"False","0","False","False","True","4","0","0","0","False","False","none","True"
"False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"False","0","False","False","True","3","0","0","0","True","False","7bit","True"
"False","0","False","False","True","11","0","0","0","False","False","7bit","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","2","0","0","0","False","False","7bit","True"
"False","0","False","False","True","7","0","0","0","False","False","8bit\r\n","True"
"False","0","False","False","True","51","0","0","0","True","False","7bit","True"
"False","0","False","False","True","51","0","0","0","True","False","7bit","True"
"False","0","False","False","True","51","0","0","0","True","False","7bit","True"
"False","0","False","False","True","51","0","0","0","True","False","7bit","True"
"False","0","False","False","True","47","0","0","0","False","False","7bit","True"
"False","0","False","False","True","3","0","0","0","True","False","7bit","True"
"False","0","False","False","True","13","0","0","0","False","False","7bit","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","True","False","7bit","True"
"False","0","False","False","True","14","0","0","0","True","False","none","True"
"False","0","False","False","True","2","0","0","0","True","False","7bit","True"
"False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"False","0","False","False","True","1","0","0","0","True","False","none","True"
"False","0","False","False","True","11","0","0","0","False","False","none","True"
"False","0","False","False","True","11","0","0","0","False","False","none","True"
"False","0","False","False","True","47","0","0","0","False","False","7bit","True"
"False","0","False","False","True","13","0","0","0","True","False","7bit","True"
"False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"False","0","False","False","True","3","0","0","0","True","False","7bit","True"
"False","0","False","False","True","6","0","0","0","False","False","none","True"
"False","0","False","False","True","10","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","10","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","True","False","none","True"
"False","0","False","False","True","47","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","False","False","none","True"
"False","0","False","False","True","47","0","0","0","False","False","7bit","True"
"False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"False","0","False","False","True","15","0","0","0","False","False","7bit","True"
"False","0","False","False","True","11","0","0","0","False","False","7bit","True"
"False","0","False","False","True","1","0","0","0","True","False","7bit","True"
"True","0","False","False","True","13","0","0","0","False","False","7bit","True"
"False","0","False","False","True","4","0","0","0","True","False","7bit","True"
"False","0","False","False","True","10","0","0","0","False","False","8bit","True"
"False","0","False","False","True","10","0","0","0","False","False","8bit","True"
"False","0","False","False","True","6","0","0","2","False","False","8bit","True"
"False","0","False","False","True","7","4","0","4","False","False","7bit","True"
"False","0","False","False","True","11","0","0","0","False","False","7bit","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","6","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","True","False","7bit","True"
"False","0","False","False","True","47","0","0","0","False","False","7bit","True"
"False","0","False","False","True","4","0","0","0","False","False","none","True"
"False","0","False","False","True","4","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","7bit","True"
"False","0","False","False","True","17","2","15","3","False","False","7bit","True"
"False","0","False","False","True","1","0","0","0","False","False","7bit","True"
"False","0","False","False","True","1","0","0","0","False","False","7bit","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","True","False","7bit","True"
"False","0","False","False","True","40","0","0","0","False","False","none","True"
"False","0","False","False","True","47","0","0","2","False","False","7bit","True"
"False","0","False","False","True","82","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","8bit\r\n","True"
"False","0","False","False","True","2","0","0","0","False","False","7bit","True"
"False","0","False","False","True","2","0","0","0","False","False","none","True"
"False","0","False","False","True","2","0","0","0","True","False","none","True"
"False","0","False","False","True","45","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","False","False","8bit","True"
"False","0","False","False","True","6","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","False","False","none","True"
"False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"False","0","False","False","True","9","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","True","False","7bit","True"
"False","0","False","False","True","3","0","0","0","True","False","7bit","True"
"False","0","False","False","True","7","0","0","0","False","False","none","True"
"False","0","False","False","True","46","0","1","3","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","46","0","1","3","False","False","none","True"
"False","0","False","False","True","46","0","1","3","False","False","none","True"
"False","0","False","False","True","46","0","1","3","False","False","none","True"
"False","0","False","False","True","10","0","0","0","False","False","none","True"
"False","0","False","False","True","48","0","0","0","False","False","none","True"
"False","0","False","False","True","12","0","0","0","False","False","none","True"
"True","0","False","False","True","29","11","5","11","False","False","7bit","True"
"False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"False","0","False","False","True","43","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","12","0","0","0","False","False","none","True"
"False","0","False","False","True","30","0","0","0","True","False","7bit","True"
"False","0","False","False","True","4","0","0","0","False","False","none","True"
"True","0","False","False","True","29","11","5","11","False","False","7bit","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"True","0","False","False","True","8","0","0","0","True","False","8bit","True"
"False","0","False","False","True","3","0","0","0","True","False","7bit","True"
"False","0","False","False","True","1","0","0","0","True","False","7bit","True"
"True","0","False","False","True","8","0","0","0","True","False","8bit","True"
"False","0","False","False","True","46","0","1","3","False","False","none","True"
"False","0","False","False","True","12","0","0","0","False","False","none","True"
"False","0","False","False","True","46","0","1","3","False","False","none","True"
"False","0","False","False","True","50","0","0","0","True","False","none","True"
"False","0","False","False","True","3","0","0","0","True","False","7bit","True"
"False","0","False","False","True","3","0","0","0","False","False","none","True"
"False","0","False","False","True","6","0","0","0","False","False","7bit","True"
"False","0","False","False","True","32","0","5","0","True","False","none","True"
"False","0","False","False","True","10","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","True","False","7bit","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","22","0","0","0","False","False","7bit","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","True","False","7bit","True"
"False","0","False","False","True","50","0","0","0","False","False","none","True"
"False","0","False","False","True","15","0","0","2","False","False","none","True"
"False","0","False","False","True","17","0","16","3","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","15","0","0","2","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","15","0","0","0","False","False","none","True"
"False","0","False","False","True","15","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","7bit","True"
"False","0","False","False","True","17","0","0","0","False","False","7bit","True"
"False","0","False","False","True","6","0","0","0","False","False","8bit\r\n","True"
"False","0","False","False","True","4","0","0","0","False","False","8bit","True"
"False","0","False","False","True","3","0","0","0","False","False","none","True"
"False","0","False","False","True","18","0","0","0","True","False","none","True"
"False","0","False","False","True","47","0","0","0","False","False","7bit","True"
"False","0","False","False","True","47","0","0","0","False","False","7bit","True"
"False","0","False","False","True","5","0","0","0","False","False","7bit","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"True","0","False","False","True","3","0","0","0","False","False","8bit","True"
"False","0","False","False","True","3","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","5","0","0","0","False","False","none","True"
"False","0","False","False","True","9","0","0","0","False","False","7bit","True"
"False","0","False","False","True","8","0","0","0","False","False","7bit","True"
"False","0","False","False","True","2","0","0","0","False","False","none","True"
"False","0","False","False","True","4","0","0","0","False","False","none","True"
"False","0","False","False","True","2","0","0","0","True","False","7bit","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","True","False","none","True"
"False","0","False","False","True","4","0","0","0","False","False","none","True"
"False","0","False","False","True","42","0","0","0","False","False","7bit","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","1","0","0","0","False","False","none","True"
"False","0","False","False","True","7","0","0","0","False","False","7bit","True"
"False","0","False","False","True","2","0","0","0","True","False","7bit","True"
"False","0","False","False","True","8","0","0","0","False","False","7bit","True"
"False","0","False","False","True","47","0","0","0","False","False","7bit","True"
"False","0","False","False","True","5","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","False","False","none","True"
"False","0","False","False","True","47","0","0","0","False","False","7bit","True"
"False","0","False","True","True","6","0","0","0","False","False","none","True"
"False","0","False","False","True","2","0","0","0","True","False","7bit","True"
"False","0","False","False","True","27","0","0","0","True","False","7bit","True"
"False","0","False","False","True","3","0","0","0","False","False","none","True"
"False","0","False","False","True","40","0","0","0","False","False","none","True"
"False","0","False","False","True","40","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","True","False","7bit","True"
"False","0","False","False","True","3","0","0","0","False","False","none","True"
"False","0","False","False","True","3","0","0","0","False","False","none","True"
"False","0","False","False","True","16","0","0","0","False","False","none","True"
"False","0","False","False","True","32","0","5","0","True","False","none","True"
"False","0","False","False","True","3","0","0","0","False","False","none","True"
